"";"title";"artist";"artist_bio";"artist_birth_year";"artist_death_year";"num_artists";"n_female_artists";"n_male_artists";"artist_gender";"year_acquired";"year_created";"circumference_cm";"depth_cm";"diameter_cm";"height_cm";"length_cm";"width_cm";"seat_height_cm";"purchase";"gift";"exchange";"classification";"department"
"1399";"New Chicago Athletic Club";"Antonio Berni";"(Argentine, 1905-1981)";1905;1981;1;0;1;"Male";1942;1937;NA;NA;NA;184,8;NA;300,4;NA;FALSE;FALSE;FALSE;"Painting";"Painting & Sculpture"
"1400";"Free Form";"Jackson Pollock";"(American, 1912-1956)";1912;1956;1;0;1;"Male";1967;1946;NA;NA;NA;48,9;NA;35,5;NA;FALSE;FALSE;FALSE;"Painting";"Painting & Sculpture"
"1401";"Odol";"Stuart Davis";"(American, 1892-1964)";1892;1964;1;0;1;"Male";1997;1924;NA;NA;NA;61;NA;45,7;NA;TRUE;FALSE;TRUE;"Painting";"Painting & Sculpture"
"1402";"The Sleeping Gypsy";"Henri Rousseau";"(French, 1844-1910)";1844;1910;1;0;1;"Male";1939;1897;NA;NA;NA;129,5;NA;200,7;NA;FALSE;TRUE;FALSE;"Painting";"Painting & Sculpture"
"1403";"Marilyn Monroe, I";"James Rosenquist";"(American, 1933-2017)";1933;2017;1;0;1;"Male";1967;1962;NA;NA;NA;236,2;NA;183,3;NA;FALSE;FALSE;FALSE;"Painting";"Painting & Sculpture"
"1404";"Conversion to Her";"Francesco Clemente";"(Italian, born 1952)";1952;NA;1;0;1;"Male";1983;1983;NA;7;NA;244;NA;286,7;NA;FALSE;FALSE;FALSE;"Painting";"Painting & Sculpture"
"1405";"No. F";"Yayoi Kusama";"(Japanese, born 1929)";1929;NA;1;1;0;"Female";1997;1959;NA;NA;NA;105,4;NA;132,1;NA;FALSE;FALSE;FALSE;"Painting";"Painting & Sculpture"
"1406";"No. 14 (Horizontals, White over Darks)";"Mark Rothko";"(American, born Russia (now Latvia). 1903-1970)";1903;1970;1;0;1;"Male";1967;1961;NA;NA;NA;143,3;NA;237;NA;FALSE;FALSE;FALSE;"Painting";"Painting & Sculpture"
"1407";"Fez (2)";"Frank Stella";"(American, born 1936)";1936;NA;1;0;1;"Male";1997;1964;NA;NA;NA;201;NA;201;NA;FALSE;TRUE;FALSE;"Painting";"Painting & Sculpture"
"1408";"Painting 1943";"Ben Nicholson";"(British, 1894-1982)";1894;1982;1;0;1;"Male";1994;1943;NA;NA;NA;24,8;NA;25,4;NA;FALSE;FALSE;FALSE;"Painting";"Painting & Sculpture"
"1409";"Bird Blast";"Fred Tomaselli";"(American, born 1956)";1956;NA;1;0;1;"Male";1997;1997;NA;NA;NA;152,4;NA;152,4;NA;FALSE;TRUE;FALSE;"Painting";"Painting & Sculpture"
"1410";"Cleopatra's Barge";"André Bauchant";"(French, 1873-1958)";1873;1958;1;0;1;"Male";1939;1939;NA;NA;NA;81,3;NA;100;NA;FALSE;FALSE;FALSE;"Painting";"Painting & Sculpture"
"1411";"Sea Grasses and Blue Sea";"Milton Avery";"(American, 1885-1965)";1885;1965;1;0;1;"Male";1958;1958;NA;NA;NA;152,7;NA;183,7;NA;FALSE;TRUE;FALSE;"Painting";"Painting & Sculpture"
"1412";"Gouache 1940-43";"Ben Nicholson";"(British, 1894-1982)";1894;1982;1;0;1;"Male";1994;1940;NA;NA;NA;24,1;NA;24,8;NA;FALSE;FALSE;FALSE;"Painting";"Painting & Sculpture"
"1413";"Umbrella and Bowler";"Fernand Léger";"(French, 1881-1955)";1881;1955;1;0;1;"Male";1959;1926;NA;NA;NA;130,1;NA;98,2;NA;FALSE;FALSE;FALSE;"Painting";"Painting & Sculpture"
"1414";"Figure, I";"Marcelo Bonevardi";"(Argentine, 1929-1994)";1929;1994;1;0;1;"Male";1964;1964;NA;5,2;NA;63,7;NA;55;NA;FALSE;FALSE;FALSE;"Painting";"Painting & Sculpture"
"1415";"Gouache 1938-42";"Ben Nicholson";"(British, 1894-1982)";1894;1982;1;0;1;"Male";1994;1938;NA;NA;NA;25,4;NA;31,8;NA;FALSE;FALSE;FALSE;"Painting";"Painting & Sculpture"
"1416";"Hans Tietze and Erica Tietze-Conrat";"Oskar Kokoschka";"(Austrian, 1886-1980)";1886;1980;1;0;1;"Male";1939;1909;NA;NA;NA;76,5;NA;136,2;NA;FALSE;FALSE;FALSE;"Painting";"Painting & Sculpture"
"1417";"Abraham";"Barnett Newman";"(American, 1905-1970)";1905;1970;1;0;1;"Male";1959;1949;NA;NA;NA;210,2;NA;87,7;NA;FALSE;FALSE;FALSE;"Painting";"Painting & Sculpture"
"1418";"Homage to the Square: Two Whites Between Two Yellows";"Josef Albers";"(American, born Germany. 1888-1976)";1888;1976;1;0;1;"Male";1990;1958;NA;NA;NA;101,5;NA;101,5;NA;FALSE;FALSE;FALSE;"Painting";"Painting & Sculpture"
"1419";"Painting";"Albert Urban";"(American, born Germany. 1909-1959)";1909;1959;1;0;1;"Male";1959;1959;NA;NA;NA;172,6;NA;182,4;NA;TRUE;FALSE;FALSE;"Painting";"Painting & Sculpture"
"1420";"Naxos";"Jack Youngerman";"(American, born 1926)";1926;NA;1;0;1;"Male";1994;1958;NA;NA;NA;190,5;NA;142,6;NA;FALSE;FALSE;FALSE;"Painting";"Painting & Sculpture"
"1421";"Number 3";"Bradley Walker Tomlin";"(American, 1899-1953)";1899;1953;1;0;1;"Male";1959;1953;NA;NA;NA;116,6;NA;78,6;NA;FALSE;TRUE;FALSE;"Painting";"Painting & Sculpture"
"1422";"1944-N No. 2";"Clyfford Still";"(American, 1904-1980)";1904;1980;1;0;1;"Male";1967;1944;NA;NA;NA;264,5;NA;221,4;NA;FALSE;FALSE;FALSE;"Painting";"Painting & Sculpture"
"1423";"The Laugh";"Umberto Boccioni";"(Italian, 1882-1916)";1882;1916;1;0;1;"Male";1959;1911;NA;NA;NA;110,2;NA;145,4;NA;FALSE;TRUE;FALSE;"Painting";"Painting & Sculpture"
"1424";"The Fourth Dimension";"Patrick J. Sullivan";"(American, 1894-1967)";1894;1967;1;0;1;"Male";1967;1938;NA;NA;NA;61,5;NA;76,6;NA;FALSE;FALSE;FALSE;"Painting";"Painting & Sculpture"
"1425";"The Clock";"Philip Guston";"(American, born Canada. 1913-1980)";1913;1980;1;0;1;"Male";1959;1956;NA;NA;NA;193,1;NA;163;NA;FALSE;TRUE;FALSE;"Painting";"Painting & Sculpture"
"1426";"Painting";"Georges Mathieu";"(French, 1921-2012)";1921;2012;1;0;1;"Male";1959;1947;NA;NA;NA;159,7;NA;120;NA;FALSE;TRUE;FALSE;"Painting";"Painting & Sculpture"
"1427";"Capella 4B";"Victor Vasarely";"(French, born Hungary 1908-1997)";1908;1997;1;0;1;"Male";1967;1965;NA;NA;NA;128,5;NA;83,1;NA;FALSE;FALSE;FALSE;"Painting";"Painting & Sculpture"
"1428";"The Pantheon";"Louis Vivin";"(French, 1861-1936)";1861;1936;1;0;1;"Male";1967;1933;NA;NA;NA;38,1;NA;55,1;NA;FALSE;FALSE;FALSE;"Painting";"Painting & Sculpture"
"1429";"Before Entering the Ring";"Camille Bombois";"(French, 1883-1970)";1883;1970;1;0;1;"Male";1939;1930;NA;NA;NA;60;NA;73;NA;FALSE;FALSE;FALSE;"Painting";"Painting & Sculpture"
"1430";"Sacrifice";"Theodoros Stamos";"(American, 1922-1997)";1922;1997;1;0;1;"Male";1971;1948;NA;NA;NA;91,3;NA;122;NA;FALSE;TRUE;FALSE;"Painting";"Painting & Sculpture"
"1431";"Hill";"Cândido Portinari";"(Brazilian, 1903-1962)";1903;1962;1;0;1;"Male";1939;1933;NA;NA;NA;114;NA;145,7;NA;FALSE;FALSE;FALSE;"Painting";"Painting & Sculpture"
"1432";"Mouth, 7";"Tom Wesselmann";"(American, 1931-2004)";1931;2004;1;0;1;"Male";1967;1966;NA;NA;NA;203,8;NA;165,1;NA;FALSE;FALSE;FALSE;"Painting";"Painting & Sculpture"
"1433";"The Ferryman of the Moselle";"Dominique-Paul Peyronnet";"(French, 1872-1943)";1872;1943;1;0;1;"Male";1939;1934;NA;NA;NA;88,9;NA;115,9;NA;FALSE;FALSE;FALSE;"Painting";"Painting & Sculpture"
"1434";"Homage to the Square: Broad Call";"Josef Albers";"(American, born Germany. 1888-1976)";1888;1976;1;0;1;"Male";1967;1967;NA;NA;NA;121,9;NA;121,9;NA;FALSE;FALSE;FALSE;"Painting";"Painting & Sculpture"
"1435";"Untitled (Malibu Series)";"Tom Holland";"(American, born 1936)";1936;NA;1;0;1;"Male";1971;1969;NA;NA;NA;175,9;NA;280;NA;FALSE;TRUE;FALSE;"Painting";"Painting & Sculpture"
"1436";"Six White Rainbows";"Jim Dine";"(American, born 1935)";1935;NA;1;0;1;"Male";1990;1961;NA;NA;NA;184,1;NA;102,7;NA;FALSE;FALSE;FALSE;"Painting";"Painting & Sculpture"
"1437";"Water Lilies";"Claude Monet";"(French, 1840-1926)";1840;1926;1;0;1;"Male";1959;1914;NA;NA;NA;200,0254;NA;424,8158;NA;FALSE;FALSE;FALSE;"Painting";"Painting & Sculpture"
"1438";"Modern Painting with Bolt";"Roy Lichtenstein";"(American, 1923-1997)";1923;1997;1;0;1;"Male";1967;1967;NA;NA;NA;173,2;NA;173,5;NA;FALSE;FALSE;FALSE;"Painting";"Painting & Sculpture"
"1439";"Tattoo";"Jim Dine";"(American, born 1935)";1935;NA;1;0;1;"Male";1990;1961;NA;NA;NA;153;NA;122,5;NA;FALSE;FALSE;FALSE;"Painting";"Painting & Sculpture"
"1440";"Reason and Instinct - Sun and Moon";"Renato Cristiano";"(Italian, born 1926)";1926;NA;1;0;1;"Male";1959;1958;NA;NA;NA;92,3;NA;83,5;NA;TRUE;FALSE;FALSE;"Painting";"Painting & Sculpture"
"1441";"Soul of the Underground";"Jean Dubuffet";"(French, 1901-1985)";1901;1985;1;0;1;"Male";1990;1959;NA;NA;NA;149,6;NA;195;NA;FALSE;FALSE;FALSE;"Painting";"Painting & Sculpture"
"1442";"October 1, 1958";"John Levee";"(American, 1924-2017)";1924;2017;1;0;1;"Male";1959;1958;NA;NA;NA;73;NA;100;NA;FALSE;TRUE;FALSE;"Painting";"Painting & Sculpture"
"1443";"Composition 13";"Luis Martínez Pedro";"(Cuban, 1910-1990)";1910;1990;1;0;1;"Male";1959;1957;NA;NA;NA;147,5;NA;96,5;NA;FALSE;TRUE;FALSE;"Painting";"Painting & Sculpture"
"1444";"Ram Grip";"Alan Davie";"(British, 1920-2014)";1920;2014;1;0;1;"Male";1978;1960;NA;NA;NA;152,7;NA;182,9;NA;FALSE;TRUE;FALSE;"Painting";"Painting & Sculpture"
"1445";"Laundry Barge";"Marcel Duchamp";"(American, born France. 1887-1968)";1887;1968;1;0;1;"Male";1990;1910;NA;NA;NA;65,5;NA;74,3;NA;FALSE;FALSE;FALSE;"Painting";"Painting & Sculpture"
"1446";"Man Seated by a Window";"Marcel Duchamp";"(American, born France. 1887-1968)";1887;1968;1;0;1;"Male";1990;1907;NA;NA;NA;55,6;NA;38,7;NA;FALSE;FALSE;FALSE;"Painting";"Painting & Sculpture"
"1447";"Portrait of Yvonne Duchamp";"Marcel Duchamp";"(American, born France. 1887-1968)";1887;1968;1;0;1;"Male";1990;1907;NA;NA;NA;87;NA;67,4;NA;FALSE;FALSE;FALSE;"Painting";"Painting & Sculpture"
"1448";"Two Nudes";"Marcel Duchamp";"(American, born France. 1887-1968)";1887;1968;1;0;1;"Male";1990;1910;NA;NA;NA;98,9;NA;81,8;NA;FALSE;FALSE;FALSE;"Painting";"Painting & Sculpture"
"1449";"Magic Star I";"Alfred Jensen";"(American, born Guatemala of Danish parents. 1903-1981)";1903;1981;1;0;1;"Male";1990;1960;NA;NA;NA;76,2;NA;60,8;NA;FALSE;FALSE;FALSE;"Painting";"Painting & Sculpture"
"1450";"Solar Centrifugal Force (Outward) East";"Alfred Jensen";"(American, born Guatemala of Danish parents. 1903-1981)";1903;1981;1;0;1;"Male";1990;1961;NA;NA;NA;162,6;NA;121,8;NA;FALSE;FALSE;FALSE;"Painting";"Painting & Sculpture"
"1451";"Solar Centripetal Force (Inward) West";"Alfred Jensen";"(American, born Guatemala of Danish parents. 1903-1981)";1903;1981;1;0;1;"Male";1990;1961;NA;NA;NA;162,5;NA;122;NA;FALSE;FALSE;FALSE;"Painting";"Painting & Sculpture"
"1452";"Bathers";"André Derain";"(French, 1880-1954)";1880;1954;1;0;1;"Male";1980;1907;NA;NA;NA;132,1;NA;195;NA;FALSE;FALSE;FALSE;"Painting";"Painting & Sculpture"
"1453";"Drowning Girl";"Roy Lichtenstein";"(American, 1923-1997)";1923;1997;1;0;1;"Male";1971;1963;NA;NA;NA;171,6;NA;169,5;NA;FALSE;TRUE;TRUE;"Painting";"Painting & Sculpture"
"1454";"Memory of a Painting which was the Memory of an Epoch which was the Memory of Something Personal";"Hundertwasser (Friedrich Stowasser)";"(Austrian, 1928-2000)";1928;2000;1;0;1;"Male";1980;1960;NA;NA;NA;115,6;NA;73;NA;FALSE;TRUE;FALSE;"Painting";"Painting & Sculpture"
"1455";"Conversation II";"Francis Picabia";"(French, 1879-1953)";1879;1953;1;0;1;"Male";1990;1922;NA;NA;NA;45,4;NA;60,6;NA;FALSE;FALSE;FALSE;"Painting";"Painting & Sculpture"
"1456";"Still Life";"Giorgio Morandi";"(Italian, 1890-1964)";1890;1964;1;0;1;"Male";1949;1938;NA;NA;NA;24,1;NA;39,7;NA;TRUE;FALSE;FALSE;"Painting";"Painting & Sculpture"
"1457";"Empty Chair or The Last Colonial";"Alfonso Ossorio";"(American, born The Philipines. 1916-1990)";1916;1990;1;0;1;"Male";1971;1969;NA;40,3;NA;117,7;NA;99,7;NA;FALSE;TRUE;FALSE;"Painting";"Painting & Sculpture"
"1458";"Brooklyn Bridge VII";"Ellsworth Kelly";"(American, 1923-2015)";1923;2015;1;0;1;"Male";1980;1962;NA;NA;NA;234;NA;95,6;NA;FALSE;TRUE;FALSE;"Painting";"Painting & Sculpture"
"1459";"Tarentelle";"Francis Picabia";"(French, 1879-1953)";1879;1953;1;0;1;"Male";1990;1912;NA;NA;NA;73,6;NA;92,1;NA;FALSE;FALSE;FALSE;"Painting";"Painting & Sculpture"
"1460";"Melon Eaters";"Renato Guttuso";"(Italian, 1912-1987)";1912;1987;1;0;1;"Male";1949;1948;NA;NA;NA;88,9;NA;115,9;NA;TRUE;FALSE;TRUE;"Painting";"Painting & Sculpture"
"1461";"Bather with Beach Ball";"Pablo Picasso";"(Spanish, 1881-1973)";1881;1973;1;0;1;"Male";1980;1932;NA;NA;NA;146,2;NA;114,6;NA;FALSE;TRUE;FALSE;"Painting";"Painting & Sculpture"
"1462";"Twin";"Robert Ryman";"(American, born 1930)";1930;NA;1;0;1;"Male";1971;1966;NA;7,62001524;NA;192,4;NA;192,6;NA;TRUE;FALSE;FALSE;"Painting";"Painting & Sculpture"
"1463";"""I""";"Antoni Tàpies";"(Spanish, 1923-2012)";1923;2012;1;0;1;"Male";1990;1961;NA;NA;NA;55,1;NA;46,3;NA;FALSE;FALSE;FALSE;"Painting";"Painting & Sculpture"
"1464";"Susanna and the Elders";"Mario Sironi";"(Italian, 1885-1961)";1885;1961;1;0;1;"Male";1971;1935;NA;NA;NA;107,3;NA;110,3;NA;FALSE;TRUE;FALSE;"Painting";"Painting & Sculpture"
"1465";"Number 107";"Ad Reinhardt";"(American, 1913-1967)";1913;1967;1;0;1;"Male";1980;1950;NA;NA;NA;203,2;NA;91,4;NA;FALSE;FALSE;FALSE;"Painting";"Painting & Sculpture"
"1466";"Bauhaus Stairway";"Roy Lichtenstein";"(American, 1923-1997)";1923;1997;1;0;1;"Male";1990;1988;NA;NA;NA;238,8;NA;167,7;NA;FALSE;TRUE;FALSE;"Painting";"Painting & Sculpture"
"1467";"Abra Variation I";"Frank Stella";"(American, born 1936)";1936;NA;1;0;1;"Male";1980;1969;NA;NA;NA;304,8;NA;304,5;NA;FALSE;TRUE;FALSE;"Painting";"Painting & Sculpture"
"1468";"Prow";"Christopher Le Brun";"(British, born 1951)";1951;NA;1;0;1;"Male";1990;1983;NA;NA;NA;259,1;NA;259,1;NA;FALSE;TRUE;FALSE;"Painting";"Painting & Sculpture"
"1469";"Andy Warhol, ""Marilyn Monroe,"" 1964";"Richard Pettibone";"(American, born 1938)";1938;NA;1;0;1;"Male";1994;1968;NA;NA;NA;13,3;NA;13,3;NA;FALSE;FALSE;FALSE;"Painting";"Painting & Sculpture"
"1470";"Enshin";"Takeo Yamaguchi";"(Japanese, 1902-1983)";1902;1983;1;0;1;"Male";1971;1961;NA;NA;NA;182,6;NA;182,6;NA;FALSE;TRUE;FALSE;"Painting";"Painting & Sculpture"
"1471";"Untitled";"Yves Tanguy";"(American, born France. 1900-1955)";1900;1955;1;0;1;"Male";1980;1954;NA;NA;NA;8,3;NA;8,3;NA;FALSE;FALSE;FALSE;"Painting";"Painting & Sculpture"
"1472";"Andy Warhol, ""Marilyn Monroe,"" 1964";"Richard Pettibone";"(American, born 1938)";1938;NA;1;0;1;"Male";1994;1968;NA;NA;NA;13,3;NA;13,3;NA;FALSE;FALSE;FALSE;"Painting";"Painting & Sculpture"
"1473";"Desolation";"Raquel Forner";"(Argentine, 1902-1988)";1902;1988;1;1;0;"Female";1942;1942;NA;NA;NA;93,7;NA;72,7;NA;FALSE;FALSE;FALSE;"Painting";"Painting & Sculpture"
"1474";"The Architect's Table";"Pablo Picasso";"(Spanish, 1881-1973)";1881;1973;1;0;1;"Male";1971;1912;NA;NA;NA;72,6;NA;59,7;NA;FALSE;FALSE;FALSE;"Painting";"Painting & Sculpture"
"1475";"Views & Vistas";"Douglas Blau";"(American, born 1955)";1955;NA;1;0;1;"Male";1994;1993;NA;NA;NA;91,4;NA;50,8;NA;TRUE;FALSE;FALSE;"Painting";"Painting & Sculpture"
"1476";"Sable-Vested Night";"Cleve Gray";"(American, 1918-2004)";1918;2004;1;0;1;"Male";1995;1977;NA;NA;NA;193;NA;175,3;NA;FALSE;TRUE;FALSE;"Painting";"Painting & Sculpture"
"1477";"Stevedores Resting";"Alfredo Guido";"(Argentine, 1892-1967)";1892;1967;1;0;1;"Male";1942;1938;NA;NA;NA;53,7;NA;46;NA;FALSE;FALSE;FALSE;"Painting";"Painting & Sculpture"
"1478";"Landscape";"Marcel Duchamp";"(American, born France. 1887-1968)";1887;1968;1;0;1;"Male";1971;1908;NA;NA;NA;46;NA;60,9;NA;FALSE;TRUE;FALSE;"Painting";"Painting & Sculpture"
"1479";"Water Heater";"Andy Warhol";"(American, 1928-1987)";1928;1987;1;0;1;"Male";1971;1961;NA;NA;NA;113,6;NA;101,5;NA;FALSE;TRUE;FALSE;"Painting";"Painting & Sculpture"
"1480";"La Japonaise: Woman beside the Water";"Henri Matisse";"(French, 1869-1954)";1869;1954;1;0;1;"Male";1983;1905;NA;NA;NA;35,2;NA;28,2;NA;TRUE;TRUE;FALSE;"Painting";"Painting & Sculpture"
"1481";"Water Lilies";"Claude Monet";"(French, 1840-1926)";1840;1926;1;0;1;"Male";1959;1914;NA;NA;NA;199,5;NA;599;NA;FALSE;FALSE;FALSE;"Painting";"Painting & Sculpture"
"1482";"Red-Orange Panel with Curve";"Ellsworth Kelly";"(American, 1923-2015)";1923;2015;1;0;1;"Male";1993;1993;NA;NA;NA;269,4;NA;222,5;NA;FALSE;TRUE;FALSE;"Painting";"Painting & Sculpture"
"1483";"L'Estaque";"Paul Cézanne";"(French, 1839-1906)";1839;1906;1;0;1;"Male";1959;1879;NA;NA;NA;80,3;NA;99,4;NA;FALSE;FALSE;FALSE;"Painting";"Painting & Sculpture"
"1484";"Untitled";"Guillermo Kuitca";"(Argentine, born 1961)";1961;NA;1;0;1;"Male";1993;1992;NA;NA;NA;255,3;NA;186,1;NA;FALSE;TRUE;FALSE;"Painting";"Painting & Sculpture"
"1485";"Six Hundred and Thirty-Nine";"Alexander Liberman";"(American, born Russia. 1912-1999)";1912;1999;1;0;1;"Male";1993;1959;NA;3,81000762;NA;125,0952501905;NA;347,3456946914;NA;FALSE;TRUE;FALSE;"Painting";"Painting & Sculpture"
"1486";"The Second Two-Panel Horizontal";"Alfred Leslie";"(American, born 1927)";1927;NA;1;0;1;"Male";1959;1958;NA;NA;NA;167,6;NA;182,9;NA;FALSE;FALSE;FALSE;"Painting";"Painting & Sculpture"
"1487";"Number 7, 1950";"Jackson Pollock";"(American, 1912-1956)";1912;1956;1;0;1;"Male";1993;1950;NA;NA;NA;58,5;NA;268,6055;NA;FALSE;TRUE;FALSE;"Painting";"Painting & Sculpture"
"1488";"Uprising";"Robert Richenburg";"(American, 1917-2006)";1917;2006;1;0;1;"Male";1959;1959;NA;NA;NA;193,2;NA;142,2;NA;FALSE;FALSE;FALSE;"Painting";"Painting & Sculpture"
"1489";"Lemons and Bottle of Dutch Gin";"Henri Matisse";"(French, 1869-1954)";1869;1954;1;0;1;"Male";1977;1896;NA;NA;NA;31,2;NA;29,3;NA;FALSE;TRUE;FALSE;"Painting";"Painting & Sculpture"
"1490";"""Hirondelle Amour""";"Joan Miró";"(Spanish, 1893-1983)";1893;1983;1;0;1;"Male";1977;1933;NA;NA;NA;199,3;NA;247,6;NA;FALSE;TRUE;FALSE;"Painting";"Painting & Sculpture"
"1491";"The Marriage of Reason and Squalor, II";"Frank Stella";"(American, born 1936)";1936;NA;1;0;1;"Male";1959;1959;NA;NA;NA;230,5;NA;337,2;NA;FALSE;FALSE;FALSE;"Painting";"Painting & Sculpture"
"1492";"Street Scene";"Joaquín Torres-García";"(Uruguayan, 1874-1949)";1874;1949;1;0;1;"Male";1977;1920;NA;NA;NA;99,4;NA;81,3;NA;FALSE;TRUE;FALSE;"Painting";"Painting & Sculpture"
"1493";"Pears";"Peter Dechar";"(American, born 1942)";1942;NA;1;0;1;"Male";1967;1966;NA;NA;NA;137,5;NA;183,4;NA;FALSE;FALSE;FALSE;"Painting";"Painting & Sculpture"
"1494";"Relational Painting, Number 85";"Fritz Glarner";"(American, born Switzerland. 1899-1972)";1899;1972;1;0;1;"Male";1966;1957;NA;NA;NA;121,8;NA;116,9;NA;FALSE;FALSE;FALSE;"Painting";"Painting & Sculpture"
"1495";"Superman";"Philip Pearlstein";"(American, born 1924)";1924;NA;1;0;1;"Male";1998;1952;NA;NA;NA;102,9;NA;91,1;NA;FALSE;TRUE;FALSE;"Painting";"Painting & Sculpture"
"1496";"Mao";"Al Held";"(American, 1928-2005)";1928;2005;1;0;1;"Male";1998;1967;NA;NA;NA;289,6;NA;289,6;NA;FALSE;FALSE;TRUE;"Painting";"Painting & Sculpture"
"1497";"New Mexico, New York, D, #13";"Richard Tuttle";"(American, born 1941)";1941;NA;1;0;1;"Male";1998;1998;NA;NA;NA;53,7;NA;71,1;NA;FALSE;FALSE;FALSE;"Painting";"Painting & Sculpture"
"1498";"High Peak";"Matthew Rackham Barnes";"(American, born Scotland.1880-1951)";1880;1951;1;0;1;"Male";1943;1936;NA;NA;NA;92,1;NA;107;NA;FALSE;FALSE;TRUE;"Painting";"Painting & Sculpture"
"1499";"The Sand Mines of Tetelpa";"Juan O'Gorman";"(Mexican, 1905-1982)";1905;1982;1;0;1;"Male";1942;1942;NA;NA;NA;56,5;NA;45,7;NA;FALSE;TRUE;FALSE;"Painting";"Painting & Sculpture"
"1500";"The Steamer Odin, II";"Lyonel Feininger";"(American, 1871-1956)";1871;1956;1;0;1;"Male";1943;1927;NA;NA;NA;67,3;NA;100,3;NA;FALSE;FALSE;TRUE;"Painting";"Painting & Sculpture"
"1501";"Factories";"Joseph Stella";"(American, 1877-1946)";1877;1946;1;0;1;"Male";1943;1918;NA;NA;NA;142,2;NA;116,8;NA;FALSE;FALSE;TRUE;"Painting";"Painting & Sculpture"
"1502";"Cape May";"Walter Stuempfig";"(American, 1914-1970)";1914;1970;1;0;1;"Male";1943;1943;NA;NA;NA;71,1;NA;88,9;NA;FALSE;FALSE;TRUE;"Painting";"Painting & Sculpture"
"1503";"Self-Portrait";"José Pancetti";"(Brazilian, 1904-1958)";1904;1958;1;0;1;"Male";1942;1941;NA;NA;NA;81,3;NA;60,8;NA;FALSE;FALSE;FALSE;"Painting";"Painting & Sculpture"
"1504";"Untitled";"Lorser Feitelson";"(American, 1898-1978)";1898;1978;1;0;1;"Male";1965;1964;NA;NA;NA;152,9;NA;127,5;NA;FALSE;TRUE;FALSE;"Painting";"Painting & Sculpture"
"1505";"The Common Market";"William Copley";"(American, 1919-1996)";1919;1996;1;0;1;"Male";1969;1961;NA;NA;NA;81;NA;130,1;NA;FALSE;TRUE;FALSE;"Painting";"Painting & Sculpture"
"1506";"St. John's Day";"Heitor dos Prazeres";"(Brazilian, 1902-1966)";1902;1966;1;0;1;"Male";1942;1942;NA;NA;NA;64,8;NA;80,6;NA;FALSE;FALSE;FALSE;"Painting";"Painting & Sculpture"
"1507";"Dorothea";"Chuck Close";"(American, born 1940)";1940;NA;1;0;1;"Male";1995;1995;NA;NA;NA;259,1;NA;213,7;NA;FALSE;TRUE;TRUE;"Painting";"Painting & Sculpture"
"1508";"Three Panels: Orange, Dark Gray, Green";"Ellsworth Kelly";"(American, 1923-2015)";1923;2015;1;0;1;"Male";1995;1986;NA;NA;NA;265,4;NA;238,8;NA;FALSE;TRUE;FALSE;"Painting";"Painting & Sculpture"
"1509";"Explosion";"George Grosz";"(American, born Germany. 1893-1959)";1893;1959;1;0;1;"Male";1964;1917;NA;NA;NA;47,8;NA;68,2;NA;FALSE;TRUE;FALSE;"Painting";"Painting & Sculpture"
"1510";"Self-Portrait";"John D. Graham";"(American, born Ukraine. 1881-1961)";1881;1961;1;0;1;"Male";1969;1943;NA;NA;NA;50,7;NA;40,6;NA;FALSE;TRUE;FALSE;"Painting";"Painting & Sculpture"
"1511";"Still Life with Aubergines";"Henri Matisse";"(French, 1869-1954)";1869;1954;1;0;1;"Male";1995;1911;NA;NA;NA;116,2;NA;89,2;NA;FALSE;FALSE;FALSE;"Painting";"Painting & Sculpture"
"1512";"The Channel at Gravelines, Evening, Marine avec des ancres";"Georges-Pierre Seurat";"(French, 1859-1891)";1859;1891;1;0;1;"Male";1963;1890;NA;NA;NA;65,4;NA;81,9;NA;FALSE;TRUE;FALSE;"Painting";"Painting & Sculpture"
"1513";"Bather";"Pablo Picasso";"(Spanish, 1881-1973)";1881;1973;1;0;1;"Male";1995;1908;NA;NA;NA;129,9;NA;96,8;NA;FALSE;FALSE;FALSE;"Painting";"Painting & Sculpture"
"1514";"Woman Dressing Her Hair";"Pablo Picasso";"(Spanish, 1881-1973)";1881;1973;1;0;1;"Male";1995;1940;NA;NA;NA;130,2;NA;97,2;NA;FALSE;FALSE;FALSE;"Painting";"Painting & Sculpture"
"1515";"Green Death";"Odilon Redon";"(French, 1840-1916)";1840;1916;1;0;1;"Male";1995;1905;NA;NA;NA;54,9;NA;46,4;NA;FALSE;FALSE;FALSE;"Painting";"Painting & Sculpture"
"1516";"Untitled";"William Pettet";"(American, born 1942)";1942;NA;1;0;1;"Male";1969;1968;NA;NA;NA;233,6;NA;531,2;NA;FALSE;TRUE;FALSE;"Painting";"Painting & Sculpture"
"1517";"Fission";"Bridget Riley";"(British, born 1931)";1931;NA;1;1;0;"Female";1969;1962;NA;NA;NA;88,8;NA;86,2;NA;FALSE;TRUE;FALSE;"Painting";"Painting & Sculpture"
"1518";"Portrait of the Artist";"Jacques Villon";"(French, 1875-1963)";1875;1963;1;0;1;"Male";1995;1909;NA;NA;NA;41,3;NA;33,3;NA;FALSE;FALSE;FALSE;"Painting";"Painting & Sculpture"
